time/episodes,train/critic_loss,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/ent_coef,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/n_updates,rollout/ep_len_mean,train/learning_rate,rollout/success_rate
1688,6.395949840545654,18.78752326965332,0.02497582882642746,877,0.27124515175819397,-24.35,79,69454,69353,25.22,0.0003,0.87
1692,3.7929553985595703,18.963651657104492,0.07260264456272125,879,0.27474457025527954,-23.97,79,69583,69482,24.84,0.0003,0.87
1696,5.854519367218018,19.216259002685547,-0.24971142411231995,879,0.27496662735939026,-23.42,79,69616,69515,24.29,0.0003,0.87
1700,2.4557156562805176,19.3316593170166,-0.1705290675163269,881,0.2750588655471802,-24.61,79,69774,69673,25.47,0.0003,0.86
1704,4.303694725036621,19.958721160888672,-0.008602654561400414,882,0.275078147649765,-24.49,79,69819,69718,25.35,0.0003,0.86
1708,5.405062675476074,18.918163299560547,0.109166719019413,883,0.27786651253700256,-25.32,79,69966,69865,26.17,0.0003,0.85
1712,7.063871383666992,19.109779357910156,-0.023249968886375427,884,0.27763575315475464,-23.53,79,70028,69927,24.4,0.0003,0.87
1716,5.227638244628906,19.49254608154297,-0.07143382728099823,885,0.2775728404521942,-23.47,79,70054,69953,24.34,0.0003,0.87
1720,4.992147922515869,19.052291870117188,0.2153196930885315,885,0.2772853672504425,-22.62,79,70092,69991,23.49,0.0003,0.87
1724,3.7194464206695557,19.47134780883789,-0.2465921938419342,886,0.2776125371456146,-23.18,79,70192,70091,24.05,0.0003,0.87
1728,3.7196044921875,17.998598098754883,0.13923758268356323,887,0.2755912244319916,-22.89,79,70288,70187,23.77,0.0003,0.88
1732,3.9531431198120117,19.304370880126953,-0.17578181624412537,888,0.2745974063873291,-22.99,79,70343,70242,23.87,0.0003,0.88
1736,10.33828353881836,18.847381591796875,0.3406151533126831,889,0.27533605694770813,-22.53,79,70416,70315,23.42,0.0003,0.89
1740,9.615058898925781,19.406179428100586,0.23507733643054962,890,0.27765023708343506,-22.99,79,70489,70388,23.88,0.0003,0.89
1744,9.05459976196289,19.85387420654297,-0.229910209774971,893,0.2772539556026459,-24.98,79,70730,70629,25.85,0.0003,0.87
1748,4.6303300857543945,18.462059020996094,0.2593945562839508,894,0.2747698128223419,-24.41,79,70796,70695,25.29,0.0003,0.88
1752,9.574981689453125,19.20372772216797,-0.11535362154245377,894,0.27506980299949646,-23.77,79,70864,70763,24.66,0.0003,0.89
1756,2.9315590858459473,18.831605911254883,0.24645790457725525,898,0.2764906883239746,-24.97,79,71130,71029,25.86,0.0003,0.89
1760,10.541871070861816,19.688697814941406,-0.04392390698194504,901,0.2764493227005005,-27.18,79,71435,71334,28.04,0.0003,0.86
1764,3.706186056137085,18.93890380859375,0.023454010486602783,902,0.27689066529273987,-26.21,79,71516,71415,27.08,0.0003,0.87
1768,6.398134231567383,18.054439544677734,0.09462796151638031,905,0.2785166800022125,-27.77,79,71706,71605,28.63,0.0003,0.86
1772,2.8978354930877686,19.837093353271484,-0.1369505226612091,905,0.2776969373226166,-25.49,79,71749,71648,26.37,0.0003,0.88
1776,3.3076119422912598,19.44343376159668,0.24719147384166718,906,0.2780609726905823,-24.64,79,71804,71703,25.53,0.0003,0.89
1780,5.223949432373047,18.983848571777344,-0.30190566182136536,908,0.27973905205726624,-25.86,79,71953,71852,26.74,0.0003,0.88
1784,3.3895537853240967,18.363922119140625,-0.060298703610897064,908,0.2811090350151062,-25.8,79,71998,71897,26.68,0.0003,0.88
1788,7.998649597167969,19.274627685546875,-0.06709630787372589,909,0.2818637490272522,-25.0,79,72043,71942,25.89,0.0003,0.89
1792,3.6567749977111816,17.709854125976562,-0.18685120344161987,910,0.28334861993789673,-24.97,79,72169,72068,25.86,0.0003,0.89
1796,7.050452709197998,19.710622787475586,-0.15758541226387024,911,0.28254035115242004,-25.12,79,72217,72116,26.01,0.0003,0.89
1800,2.405517101287842,18.806989669799805,0.3011700510978699,914,0.28018617630004883,-25.71,79,72433,72332,26.59,0.0003,0.88
1804,7.841371059417725,19.354358673095703,-0.04906260967254639,914,0.2795937657356262,-25.73,79,72480,72379,26.61,0.0003,0.88
1808,5.930446624755859,18.55990982055664,0.15401007235050201,918,0.2808593511581421,-27.53,79,72805,72704,28.39,0.0003,0.86
1812,4.907596588134766,17.65705108642578,-0.08006519079208374,919,0.2811788022518158,-27.94,79,72908,72807,28.8,0.0003,0.86
1816,3.727566719055176,19.303855895996094,-0.07338366657495499,921,0.28163132071495056,-28.98,79,73037,72936,29.83,0.0003,0.85
1820,3.563833236694336,19.744129180908203,-0.33613213896751404,923,0.28318437933921814,-30.61,79,73237,73136,31.45,0.0003,0.84
1824,7.914106845855713,19.537002563476562,0.31228986382484436,925,0.2832503616809845,-31.14,79,73389,73288,31.97,0.0003,0.83
1828,11.286840438842773,18.176279067993164,-0.18294541537761688,926,0.28316476941108704,-30.6,79,73431,73330,31.43,0.0003,0.83
1832,5.892965316772461,18.915958404541016,0.030466541647911072,926,0.2817547917366028,-30.53,79,73479,73378,31.36,0.0003,0.83
1836,5.389927864074707,18.942249298095703,0.03350008279085159,927,0.2807285189628601,-30.43,79,73542,73441,31.26,0.0003,0.83
1840,10.941217422485352,19.999645233154297,0.1113249883055687,930,0.28065264225006104,-32.11,79,73782,73681,32.93,0.0003,0.82
1844,6.676733016967773,18.34403419494629,0.16549691557884216,930,0.28107601404190063,-29.97,79,73811,73710,30.81,0.0003,0.84
1848,3.993229389190674,18.42992401123047,0.08979614824056625,931,0.28124719858169556,-29.84,79,73864,73763,30.68,0.0003,0.84
1852,4.9017839431762695,18.482662200927734,0.10821714997291565,931,0.2819743752479553,-29.44,79,73892,73791,30.28,0.0003,0.84
1856,3.3953027725219727,18.807579040527344,0.04528961703181267,934,0.28170493245124817,-28.92,79,74105,74004,29.75,0.0003,0.83
1860,5.53817892074585,18.183860778808594,0.016189586371183395,935,0.28187429904937744,-26.44,79,74165,74064,27.3,0.0003,0.86
1864,3.450566291809082,19.140247344970703,-0.042596980929374695,936,0.28294047713279724,-26.81,79,74282,74181,27.66,0.0003,0.85
1868,8.416238784790039,19.066368103027344,0.058977458626031876,938,0.2856391370296478,-26.21,79,74412,74311,27.06,0.0003,0.85
1872,5.820119857788086,18.739782333374023,0.06611192971467972,938,0.28507572412490845,-26.41,79,74475,74374,27.26,0.0003,0.85
1876,5.025777816772461,19.352027893066406,-0.28024452924728394,941,0.28388911485671997,-28.1,79,74697,74596,28.93,0.0003,0.83
1880,3.226813316345215,20.078540802001953,-0.19196581840515137,942,0.28322434425354004,-27.04,79,74741,74640,27.88,0.0003,0.84
1884,6.353466987609863,18.59423065185547,0.003020096570253372,942,0.2831819951534271,-27.25,79,74807,74706,28.09,0.0003,0.84
1888,7.7339277267456055,18.48642921447754,-0.07778224349021912,943,0.2830641567707062,-27.11,79,74838,74737,27.95,0.0003,0.84
1892,10.27062702178955,18.98614501953125,-0.2379141002893448,944,0.2824203372001648,-26.49,79,74903,74802,27.34,0.0003,0.85
1896,6.6947021484375,18.462617874145508,0.14286167919635773,945,0.28258460760116577,-26.88,79,74990,74889,27.73,0.0003,0.85
1900,6.034792900085449,19.671924591064453,-0.0031638294458389282,947,0.2820034325122833,-26.99,79,75217,75116,27.84,0.0003,0.85
1904,4.968355178833008,18.501296997070312,0.05705421417951584,949,0.2795996367931366,-27.9,79,75354,75253,28.74,0.0003,0.84
1908,4.396807670593262,19.068927764892578,-0.14951668679714203,952,0.2824048399925232,-26.63,79,75554,75453,27.49,0.0003,0.86
1912,3.90926456451416,18.969526290893555,0.1853388100862503,953,0.28427854180336,-26.86,79,75679,75578,27.71,0.0003,0.85
1916,4.752076148986816,19.109176635742188,-0.15934191644191742,955,0.2856663167476654,-26.95,79,75817,75716,27.8,0.0003,0.85
1920,2.300877571105957,19.920652389526367,-0.033112186938524246,956,0.2874966263771057,-26.32,79,75955,75854,27.18,0.0003,0.86
1924,6.187646865844727,19.205318450927734,-0.20152513682842255,957,0.28701478242874146,-25.43,79,76019,75918,26.3,0.0003,0.87
1928,4.3276047706604,18.83551025390625,-0.015032142400741577,958,0.2868059277534485,-25.76,79,76094,75993,26.63,0.0003,0.87
1932,3.358353853225708,18.911466598510742,0.12537261843681335,959,0.2869393527507782,-25.8,79,76146,76045,26.67,0.0003,0.87
1936,2.468175172805786,18.304218292236328,-0.04592830315232277,959,0.28753015398979187,-25.54,79,76183,76082,26.41,0.0003,0.87
1940,12.199583053588867,19.418813705444336,-0.2994985282421112,960,0.2885897159576416,-23.61,79,76231,76130,24.49,0.0003,0.88
1944,8.978782653808594,19.460777282714844,0.10972093790769577,961,0.28663933277130127,-24.63,79,76361,76260,25.5,0.0003,0.87
1948,4.864297866821289,19.54486846923828,0.11875127255916595,963,0.28616926074028015,-25.05,79,76456,76355,25.92,0.0003,0.87
1952,6.1568779945373535,18.560626983642578,-0.14678800106048584,963,0.28690412640571594,-25.15,79,76494,76393,26.02,0.0003,0.87
1956,10.953893661499023,20.243690490722656,-0.1300848424434662,964,0.2858160138130188,-23.51,79,76545,76444,24.4,0.0003,0.89
1960,3.674009323120117,19.828933715820312,-0.09019017219543457,966,0.28635990619659424,-24.45,79,76699,76598,25.34,0.0003,0.89
1964,4.854310989379883,18.903846740722656,-0.08359959721565247,967,0.28629711270332336,-23.94,79,76766,76665,24.84,0.0003,0.9
1968,7.185171127319336,18.744152069091797,-0.17829957604408264,968,0.28138673305511475,-23.94,79,76896,76795,24.84,0.0003,0.9
1972,6.003232002258301,20.60317611694336,0.025207094848155975,969,0.2806149423122406,-23.9,79,76955,76854,24.8,0.0003,0.9
1976,8.417917251586914,19.46999740600586,0.05592583864927292,970,0.28180429339408875,-22.53,79,77042,76941,23.45,0.0003,0.92
1980,8.420909881591797,19.200191497802734,-0.13999757170677185,971,0.2822885811328888,-22.55,79,77088,76987,23.47,0.0003,0.92
1984,4.123231410980225,19.960769653320312,-0.06662636995315552,972,0.2820303738117218,-22.69,79,77168,77067,23.61,0.0003,0.92
1988,12.292770385742188,19.247100830078125,-0.16053622961044312,974,0.28217223286628723,-23.92,79,77321,77220,24.83,0.0003,0.91
1992,4.8658037185668945,17.952470779418945,0.024144083261489868,975,0.2837100327014923,-24.22,79,77416,77315,25.13,0.0003,0.91
1996,2.484287738800049,19.15028190612793,0.20628622174263,976,0.28412064909935,-24.19,79,77500,77399,25.1,0.0003,0.91
2000,5.208587646484375,19.615022659301758,0.08562621474266052,976,0.28576767444610596,-22.18,79,77528,77427,23.11,0.0003,0.93
2004,7.758636951446533,19.518285751342773,0.13345050811767578,977,0.28627121448516846,-21.45,79,77593,77492,22.39,0.0003,0.94
2008,8.500652313232422,18.85921859741211,0.2366637885570526,977,0.28688135743141174,-19.65,79,77614,77513,20.6,0.0003,0.95
2012,8.042427062988281,18.565113067626953,0.2190432846546173,978,0.28473564982414246,-19.22,79,77697,77596,20.18,0.0003,0.96
2016,8.747174263000488,18.889339447021484,-0.10526170581579208,979,0.28567996621131897,-18.61,79,77775,77674,19.58,0.0003,0.97
2020,4.592298984527588,19.323745727539062,0.08977976441383362,982,0.28495752811431885,-19.37,79,77987,77886,20.32,0.0003,0.95
2024,4.7840352058410645,17.816986083984375,0.32159239053726196,983,0.28557130694389343,-19.63,79,78077,77976,20.58,0.0003,0.95
2028,3.5321035385131836,19.309614181518555,-0.30432018637657166,986,0.2880541980266571,-20.55,79,78244,78143,21.5,0.0003,0.95
2032,9.37080192565918,18.86566925048828,0.0817798599600792,986,0.2880801558494568,-20.48,79,78289,78188,21.43,0.0003,0.95
2036,5.081843376159668,19.581501007080078,-0.4675600528717041,987,0.28852686285972595,-20.49,79,78327,78226,21.44,0.0003,0.95
2040,3.1844749450683594,19.223854064941406,-0.31024762988090515,988,0.2880745828151703,-21.33,79,78458,78357,22.27,0.0003,0.94
2044,4.7027668952941895,20.170547485351562,-0.04457126557826996,990,0.28999990224838257,-21.36,79,78591,78490,22.3,0.0003,0.94
2048,3.038266658782959,18.62860870361328,-0.008044242858886719,991,0.28986015915870667,-21.76,79,78725,78624,22.69,0.0003,0.93
2052,7.079913139343262,18.291301727294922,0.04867711663246155,994,0.29145094752311707,-23.26,79,78913,78812,24.19,0.0003,0.93
2056,5.470487117767334,18.511877059936523,-0.22366806864738464,994,0.2915732264518738,-23.14,79,78952,78851,24.07,0.0003,0.93
2060,3.7003517150878906,18.79307746887207,0.07982576638460159,995,0.29101869463920593,-22.41,79,79033,78932,23.34,0.0003,0.93
2064,4.535825729370117,18.542633056640625,0.15119704604148865,996,0.29116809368133545,-22.26,79,79085,78984,23.19,0.0003,0.93
2068,5.267117500305176,18.664081573486328,-0.10938587784767151,996,0.29274284839630127,-21.48,79,79138,79037,22.42,0.0003,0.94
2072,5.220767974853516,18.48868179321289,-0.18909992277622223,997,0.2940521538257599,-21.36,79,79185,79084,22.3,0.0003,0.94
2076,7.117984771728516,18.29756736755371,0.214429572224617,997,0.2935110330581665,-20.82,79,79218,79117,21.76,0.0003,0.94
2080,5.499841213226318,19.18935775756836,-0.037247247993946075,998,0.29345765709877014,-21.11,79,79293,79192,22.05,0.0003,0.94
2084,4.449776649475098,18.453960418701172,0.24885372817516327,999,0.2937966287136078,-20.78,79,79340,79239,21.72,0.0003,0.94
2088,8.920180320739746,18.576547622680664,-0.2728966176509857,1001,0.2945360541343689,-21.25,79,79540,79439,22.19,0.0003,0.94
2092,5.634183883666992,18.032970428466797,-0.056153804063797,1001,0.2945862114429474,-20.54,79,79564,79463,21.48,0.0003,0.94
2096,3.8588294982910156,18.184478759765625,0.08774429559707642,1002,0.2946375012397766,-20.05,79,79599,79498,20.99,0.0003,0.94
2100,5.244973182678223,17.9249267578125,0.3084571659564972,1002,0.2954329252243042,-20.18,79,79640,79539,21.12,0.0003,0.94
2104,4.434645175933838,18.586023330688477,0.06363445520401001,1003,0.2956220805644989,-19.75,79,79662,79561,20.69,0.0003,0.94
2108,3.236701488494873,18.093847274780273,0.11143235862255096,1003,0.2950272560119629,-19.99,79,79707,79606,20.93,0.0003,0.94
2112,7.67264986038208,18.948057174682617,0.18582165241241455,1003,0.29424959421157837,-19.48,79,79739,79638,20.42,0.0003,0.94
2116,5.950835704803467,17.57129669189453,0.029449276626110077,1004,0.2944939434528351,-19.36,79,79805,79704,20.3,0.0003,0.94
2120,6.547638893127441,18.28212547302246,-0.18617483973503113,1005,0.29472845792770386,-17.62,79,79845,79744,18.58,0.0003,0.96
2124,8.52098274230957,18.691936492919922,0.0031533539295196533,1007,0.2951398491859436,-18.86,79,80058,79957,19.81,0.0003,0.95
2128,5.208026885986328,18.06871223449707,-0.0387062169611454,1008,0.29341864585876465,-17.56,79,80095,79994,18.51,0.0003,0.95
2132,4.100468635559082,19.064529418945312,0.020588628947734833,1009,0.2924991548061371,-17.89,79,80173,80072,18.84,0.0003,0.95
2136,9.838818550109863,18.399513244628906,-0.028554342687129974,1009,0.2922658324241638,-17.79,79,80201,80100,18.74,0.0003,0.95
2140,8.557884216308594,18.386672973632812,-0.029859311878681183,1009,0.29265859723091125,-16.89,79,80243,80142,17.85,0.0003,0.96
2144,5.132843971252441,18.18906593322754,0.01678420603275299,1010,0.29098421335220337,-16.19,79,80307,80206,17.16,0.0003,0.97
2148,4.198681831359863,18.767004013061523,-0.21661408245563507,1012,0.2921779453754425,-16.4,79,80462,80361,17.37,0.0003,0.97
2152,4.124580383300781,18.866317749023438,-0.2347870022058487,1014,0.2935846149921417,-16.16,79,80625,80524,17.12,0.0003,0.96
2156,6.518229007720947,18.400548934936523,-0.062441617250442505,1016,0.29132190346717834,-17.07,79,80754,80653,18.02,0.0003,0.95
2160,5.69810152053833,18.85818099975586,0.2217940092086792,1016,0.29263707995414734,-16.71,79,80799,80698,17.66,0.0003,0.95
2164,10.152214050292969,17.836719512939453,-0.002186240628361702,1018,0.29375341534614563,-17.84,79,80964,80863,18.79,0.0003,0.95
2168,7.199252605438232,17.56606674194336,0.18875090777873993,1019,0.29463478922843933,-17.85,79,81018,80917,18.8,0.0003,0.95
2172,5.856836318969727,18.320209503173828,-0.28811120986938477,1020,0.29665327072143555,-18.51,79,81131,81030,19.46,0.0003,0.95
2176,4.919096946716309,18.373554229736328,-0.18498626351356506,1021,0.29611989855766296,-18.58,79,81171,81070,19.53,0.0003,0.95
2180,4.090376853942871,18.231979370117188,-0.15219411253929138,1021,0.29552963376045227,-18.24,79,81212,81111,19.19,0.0003,0.95
2184,4.306704998016357,19.86174774169922,-0.18340717256069183,1022,0.2951085865497589,-18.53,79,81288,81187,19.48,0.0003,0.95
2188,3.8764007091522217,19.749496459960938,-0.4818990230560303,1023,0.29571324586868286,-16.91,79,81327,81226,17.87,0.0003,0.96
2192,3.4890594482421875,19.434186935424805,-0.31113025546073914,1024,0.29417338967323303,-18.08,79,81467,81366,19.03,0.0003,0.95
2196,4.375083923339844,18.910009384155273,0.0869518518447876,1026,0.2947455942630768,-18.91,79,81585,81484,19.86,0.0003,0.95
2200,4.981655120849609,18.627090454101562,0.21512481570243835,1028,0.29389968514442444,-20.07,79,81741,81640,21.01,0.0003,0.94
2204,7.812694549560547,18.94170379638672,0.15670421719551086,1028,0.29420748353004456,-20.2,79,81776,81675,21.14,0.0003,0.94
2208,5.762189865112305,19.158504486083984,-0.07324352860450745,1030,0.2962934970855713,-21.68,79,81968,81867,22.61,0.0003,0.93
2212,3.09165620803833,17.99758529663086,-0.17033061385154724,1031,0.2952806055545807,-21.74,79,82006,81905,22.67,0.0003,0.93
2216,12.680771827697754,18.267168045043945,0.08968079835176468,1031,0.2953811585903168,-21.35,79,82033,81932,22.28,0.0003,0.93
2220,11.184344291687012,19.32029914855957,0.07920859754085541,1031,0.29651039838790894,-21.21,79,82059,81958,22.14,0.0003,0.93
2224,5.193691253662109,18.678794860839844,0.09292950481176376,1032,0.29579612612724304,-19.69,79,82121,82020,20.63,0.0003,0.94
2228,5.573665618896484,17.577800750732422,-0.09072295576334,1033,0.2941499948501587,-19.85,79,82174,82073,20.79,0.0003,0.94
2232,4.0350494384765625,17.762264251708984,0.24234671890735626,1034,0.29307201504707336,-20.22,79,82289,82188,21.16,0.0003,0.94
2236,9.386463165283203,18.231433868408203,0.23766574263572693,1036,0.2940520644187927,-21.27,79,82421,82320,22.2,0.0003,0.93
2240,3.29580020904541,18.90267562866211,-0.11006335914134979,1036,0.2950536012649536,-21.29,79,82465,82364,22.22,0.0003,0.93
2244,11.300116539001465,17.064104080200195,0.1270187795162201,1037,0.29443278908729553,-21.17,79,82517,82416,22.1,0.0003,0.93
2248,4.606383800506592,19.126888275146484,0.05834105238318443,1038,0.2948111593723297,-20.33,79,82589,82488,21.27,0.0003,0.94
2252,3.9692134857177734,19.461597442626953,0.11231701821088791,1039,0.2946504056453705,-19.64,79,82684,82583,20.59,0.0003,0.95
2256,2.937331199645996,18.43401336669922,-0.1345660388469696,1039,0.29533571004867554,-18.61,79,82711,82610,19.57,0.0003,0.96
2260,2.948984146118164,18.716562271118164,0.10162724554538727,1040,0.2966300845146179,-19.25,79,82819,82718,20.2,0.0003,0.95
2264,8.269769668579102,18.74109649658203,-0.0652652233839035,1041,0.29713577032089233,-17.98,79,82857,82756,18.93,0.0003,0.95
2268,8.22723388671875,18.31805419921875,-0.23274534940719604,1043,0.2966170608997345,-18.77,79,82989,82888,19.71,0.0003,0.94
2272,5.94814395904541,18.67055892944336,0.331789493560791,1044,0.29636573791503906,-18.98,79,83122,83021,19.91,0.0003,0.93
2276,4.110903739929199,19.15248680114746,0.24605080485343933,1046,0.29697439074516296,-20.14,79,83278,83177,21.07,0.0003,0.93
2280,10.899015426635742,18.207355499267578,0.03776252269744873,1047,0.29373881220817566,-20.99,79,83403,83302,21.91,0.0003,0.92
2284,3.55224609375,17.92334747314453,0.041907504200935364,1049,0.2937493324279785,-21.37,79,83516,83415,22.28,0.0003,0.91
2288,9.273778915405273,17.745849609375,0.08082664012908936,1050,0.29450908303260803,-22.46,79,83663,83562,23.36,0.0003,0.9
2292,6.220735549926758,18.21224594116211,0.27922043204307556,1051,0.29546013474464417,-21.52,79,83710,83609,22.43,0.0003,0.91
2296,4.770662784576416,18.880090713500977,0.09780126810073853,1052,0.29596102237701416,-21.12,79,83788,83687,22.03,0.0003,0.91
2300,9.81926155090332,18.484100341796875,-0.31126677989959717,1052,0.2952948212623596,-19.92,79,83825,83724,20.84,0.0003,0.92
2304,8.457344055175781,17.836715698242188,0.2527124285697937,1054,0.2956291437149048,-20.76,79,83944,83843,21.68,0.0003,0.92
2308,4.617042541503906,18.418338775634766,0.21661590039730072,1054,0.2954541742801666,-19.18,79,83979,83878,20.11,0.0003,0.93
2312,11.451606750488281,18.201908111572266,0.17918366193771362,1054,0.2955878674983978,-19.06,79,84005,83904,19.99,0.0003,0.93
2316,4.305890083312988,17.540441513061523,-0.12734630703926086,1055,0.2950587868690491,-19.08,79,84034,83933,20.01,0.0003,0.93
2320,2.6557698249816895,18.113718032836914,-0.020923808217048645,1056,0.29592031240463257,-19.5,79,84102,84001,20.43,0.0003,0.93
2324,6.763174057006836,17.328601837158203,0.020713329315185547,1057,0.29626694321632385,-20.01,79,84214,84113,20.93,0.0003,0.92
2328,4.664552211761475,18.21023178100586,0.0621149018406868,1058,0.2968253195285797,-20.03,79,84269,84168,20.95,0.0003,0.92
2332,6.6769304275512695,17.933822631835938,-0.09900957345962524,1058,0.2966771423816681,-19.23,79,84304,84203,20.15,0.0003,0.92
2336,12.230738639831543,18.122909545898438,-0.03446705639362335,1059,0.2973249554634094,-18.38,79,84352,84251,19.31,0.0003,0.93
2340,10.353322982788086,18.576318740844727,-0.28282761573791504,1060,0.29380613565444946,-19.37,79,84494,84393,20.29,0.0003,0.92
2344,4.307806968688965,18.67357063293457,-0.12400918453931808,1061,0.2945255637168884,-19.36,79,84545,84444,20.28,0.0003,0.92
2348,3.484858989715576,17.681659698486328,0.4319595992565155,1063,0.2930962145328522,-20.19,79,84699,84598,21.1,0.0003,0.91
2352,9.7749605178833,18.10611343383789,0.04748942330479622,1063,0.29393482208251953,-19.46,79,84721,84620,20.37,0.0003,0.91
2356,9.7200288772583,18.516117095947266,0.20584015548229218,1063,0.2952193021774292,-19.54,79,84756,84655,20.45,0.0003,0.91
2360,3.8911890983581543,17.901233673095703,0.07250599563121796,1065,0.29833120107650757,-20.22,79,84932,84831,21.13,0.0003,0.91
2364,4.607099533081055,18.705522537231445,-0.25008392333984375,1067,0.2977908253669739,-21.17,79,85064,84963,22.07,0.0003,0.9
2368,5.812891483306885,17.75063705444336,-0.017514582723379135,1068,0.297855943441391,-20.99,79,85178,85077,21.89,0.0003,0.9
2372,10.738780975341797,18.354084014892578,-0.19812923669815063,1069,0.2976052165031433,-20.33,79,85246,85145,21.24,0.0003,0.91
2376,12.329595565795898,18.92180633544922,0.046011194586753845,1070,0.2959913909435272,-19.17,79,85286,85185,20.08,0.0003,0.91
2380,8.359159469604492,17.759353637695312,-0.07974480837583542,1070,0.2962377965450287,-18.12,79,85307,85206,19.04,0.0003,0.92
2384,5.1509552001953125,17.16118621826172,-0.1447230577468872,1071,0.2960350215435028,-17.92,79,85401,85300,18.85,0.0003,0.93
2388,5.6131486892700195,17.958293914794922,-0.04537895694375038,1072,0.2958585321903229,-17.07,79,85464,85363,18.01,0.0003,0.94
2392,8.115009307861328,17.067569732666016,0.1925686001777649,1072,0.2953431308269501,-17.07,79,85511,85410,18.01,0.0003,0.94
2396,6.056779861450195,17.79535675048828,0.11599759757518768,1073,0.2961899936199188,-16.68,79,85550,85449,17.62,0.0003,0.94
2400,6.171039581298828,17.628719329833984,0.013651609420776367,1073,0.2965705990791321,-16.74,79,85593,85492,17.68,0.0003,0.94
2404,16.473331451416016,17.942306518554688,-0.04931098222732544,1074,0.295918345451355,-16.02,79,85640,85539,16.96,0.0003,0.94
2408,2.5097169876098633,18.746591567993164,-0.04129737988114357,1076,0.2970319986343384,-17.36,79,85808,85707,18.29,0.0003,0.93
2412,7.839992523193359,19.21891212463379,0.08520512282848358,1076,0.2968863546848297,-17.48,79,85846,85745,18.41,0.0003,0.93
2416,2.7700605392456055,17.275394439697266,-0.08597865700721741,1078,0.29738783836364746,-18.45,79,85971,85870,19.37,0.0003,0.92
2420,11.107860565185547,19.024211883544922,0.13415640592575073,1079,0.2993012070655823,-18.3,79,86024,85923,19.22,0.0003,0.92
2424,3.310385227203369,17.902366638183594,0.14964979887008667,1079,0.3007414937019348,-17.6,79,86067,85966,18.53,0.0003,0.93
2428,5.283696174621582,17.279388427734375,0.140154168009758,1084,0.30029162764549255,-20.98,79,86457,86356,21.88,0.0003,0.9
2432,9.100054740905762,18.317527770996094,0.20160038769245148,1084,0.30051910877227783,-21.22,79,86516,86415,22.12,0.0003,0.9
2436,8.729736328125,17.984817504882812,-0.049636319279670715,1085,0.30207693576812744,-21.25,79,86567,86466,22.15,0.0003,0.9
2440,8.831340789794922,18.37510108947754,0.06215658783912659,1086,0.3024183511734009,-20.26,79,86611,86510,21.17,0.0003,0.91
2444,4.93178653717041,17.526464462280273,0.02617347240447998,1088,0.30481451749801636,-22.04,79,86838,86737,22.93,0.0003,0.89
2448,4.052913665771484,17.526046752929688,0.04606360197067261,1090,0.30275410413742065,-21.75,79,86963,86862,22.64,0.0003,0.89
2452,6.090880393981934,18.54973602294922,-0.12372170388698578,1090,0.3035457134246826,-21.88,79,86998,86897,22.77,0.0003,0.89
2456,5.536827564239502,18.825517654418945,-0.007167942821979523,1091,0.3035428524017334,-21.89,79,87034,86933,22.78,0.0003,0.89
2460,6.506948947906494,18.535743713378906,0.09068168699741364,1092,0.3037736415863037,-21.49,79,87170,87069,22.38,0.0003,0.89
2464,5.282173156738281,18.044452667236328,0.17802903056144714,1093,0.30484700202941895,-20.85,79,87239,87138,21.75,0.0003,0.9
2468,11.822776794433594,17.06583023071289,0.04913199692964554,1094,0.3029632568359375,-20.97,79,87365,87264,21.87,0.0003,0.9
2472,8.596181869506836,17.443035125732422,0.10622495412826538,1095,0.3034721612930298,-20.55,79,87391,87290,21.45,0.0003,0.9
2476,3.9384043216705322,18.169593811035156,0.06502193212509155,1095,0.30432385206222534,-20.66,79,87442,87341,21.56,0.0003,0.9
2480,3.931398391723633,18.054088592529297,-0.3478430509567261,1097,0.30306264758110046,-21.67,79,87563,87462,22.56,0.0003,0.89
2484,8.288009643554688,17.84161376953125,0.02232898771762848,1098,0.3011150658130646,-21.9,79,87680,87579,22.79,0.0003,0.89
2488,2.7809159755706787,18.21148681640625,-0.2520606815814972,1099,0.3012308180332184,-21.58,79,87711,87610,22.47,0.0003,0.89
2492,4.285064697265625,18.251657485961914,0.37105032801628113,1100,0.30156245827674866,-22.23,79,87823,87722,23.12,0.0003,0.89
2496,6.424724578857422,17.591520309448242,0.34320151805877686,1101,0.3035586476325989,-22.4,79,87879,87778,23.29,0.0003,0.89
2500,4.156523704528809,18.2153263092041,0.2924521267414093,1102,0.3059665560722351,-23.4,79,88021,87920,24.28,0.0003,0.88
2504,3.819770336151123,17.609642028808594,0.07547324895858765,1104,0.3053106665611267,-24.06,79,88134,88033,24.94,0.0003,0.88
2508,4.156425952911377,17.894784927368164,-0.14079801738262177,1104,0.306115984916687,-22.58,79,88155,88054,23.47,0.0003,0.89
2512,5.526009559631348,17.680744171142578,0.09131013602018356,1104,0.305904358625412,-22.52,79,88187,88086,23.41,0.0003,0.89
2516,8.024654388427734,16.637470245361328,0.2925602197647095,1105,0.3056832551956177,-21.69,79,88230,88129,22.59,0.0003,0.9
2520,3.1096577644348145,17.93890380859375,-0.07636936008930206,1105,0.3042837679386139,-21.8,79,88294,88193,22.7,0.0003,0.9
2524,3.2849934101104736,17.81684112548828,-0.022132858633995056,1106,0.3046630918979645,-21.78,79,88335,88234,22.68,0.0003,0.9
